camera,status,num_composition,num_compostition_camera,last_time_check_on_camera,last_lat_on_camera,last_lon_on_camera,vendor
tv_ngpt_tram_vitaz_31262_1,+,31262,1,2023-02-27 09:27:12.530000,55.68196,37.58882166666667,tv
tv_ngpt_tram_vitaz_31262_2,+,31262,2,2023-02-27 09:27:18.131000,55.682045,37.58891833333333,tv
tv_ngpt_tram_vitaz_31262_3,+,31262,3,2023-02-27 09:27:19.840000,55.682045,37.58891833333333,tv
tv_ngpt_tram_vitaz_31262_4,+,31262,4,2023-02-27 09:27:21.692000,55.682045,37.58891833333333,tv
tv_ngpt_tram_vitaz_31262_5,+,31262,5,2023-02-27 09:16:43.409000,55.68165666666667,37.56601,tv
tv_ngpt_tram_vitaz_31262_6,+,31262,6,2023-02-27 09:27:27.865000,55.682045,37.58891833333333,tv
tv_ngpt_tram_vitaz_31263_1,+,31263,1,2023-02-27 09:23:31.685000,55.74550666666667,37.816833333333335,tv
tv_ngpt_tram_vitaz_31263_2,+,31263,2,2023-02-27 09:23:26.324000,55.74550666666667,37.816833333333335,tv
tv_ngpt_tram_vitaz_31263_3,+,31263,3,2023-02-27 09:24:21.125000,55.74705833333334,37.817411666666665,tv
tv_ngpt_tram_vitaz_31263_4,+,31263,4,2023-02-27 09:23:29.762000,55.74550666666667,37.816833333333335,tv
tv_ngpt_tram_vitaz_31263_5,+,31263,5,2023-02-27 09:23:27.666000,55.74550666666667,37.816833333333335,tv
tv_ngpt_tram_vitaz_31263_6,+,31263,6,2023-02-27 09:28:14.793000,55.75213833333334,37.813315,tv
tv_ngpt_tram_vitaz_31264_1,+,31264,1,2023-02-27 09:12:33.328000,55.734875,37.67030833333333,tv
tv_ngpt_tram_vitaz_31264_2,+,31264,2,2023-02-27 09:14:08.112000,55.738121666666665,37.672626666666666,tv
tv_ngpt_tram_vitaz_31264_3,+,31264,3,2023-02-27 09:09:46.090000,55.73143333333334,37.66405333333333,tv
tv_ngpt_tram_vitaz_31264_4,+,31264,4,2023-02-27 09:09:40.756000,55.73143333333334,37.66405333333333,tv
tv_ngpt_tram_vitaz_31264_5,+,31264,5,2023-02-27 09:09:40.631000,55.73143333333334,37.66405333333333,tv
tv_ngpt_tram_vitaz_31264_6,+,31264,6,2023-02-27 09:27:49.835000,55.75551,37.68198666666667,tv
tv_ngpt_tram_vitaz_31265_1,+,31265,1,2023-02-27 09:24:30.042000,55.745103333333326,37.815915,tv
tv_ngpt_tram_vitaz_31265_2,+,31265,2,2023-02-27 09:08:54.772000,55.75656166666666,37.78913666666666,tv
tv_ngpt_tram_vitaz_31265_3,+,31265,3,2023-02-27 09:17:18.464000,55.75136666666667,37.81846666666667,tv
tv_ngpt_tram_vitaz_31265_4,+,31265,4,2023-02-27 08:58:57.015000,55.75860666666667,37.75235166666666,tv
tv_ngpt_tram_vitaz_31265_5,+,31265,5,2023-02-27 09:07:48.636000,55.758785,37.78784,tv
tv_ngpt_tram_vitaz_31265_6,+,31265,6,2023-02-27 09:17:18.485000,55.75136666666667,37.81846666666667,tv
tv_ngpt_tram_vitaz_31266_1,+,31266,1,2023-02-27 09:13:19.469000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31266_2,+,31266,2,2023-02-27 08:10:15.436000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31266_3,+,31266,3,2023-02-27 08:49:16.595000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31266_4,+,31266,4,2023-02-27 08:51:49.558000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31266_5,+,31266,5,2023-02-27 08:27:26.921000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31266_6,+,31266,6,2023-02-27 08:56:51.733000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31267_1,+,31267,1,2023-02-27 09:28:26.665000,55.794221666666665,37.82224,tv
tv_ngpt_tram_vitaz_31267_2,+,31267,2,2023-02-27 09:20:09.798000,55.79323166666666,37.79900166666666,tv
tv_ngpt_tram_vitaz_31267_3,+,31267,3,2023-02-27 09:21:34.584000,55.79332166666666,37.80537666666667,tv
tv_ngpt_tram_vitaz_31267_4,+,31267,4,2023-02-27 09:22:46.419000,55.79346166666666,37.81227833333333,tv
tv_ngpt_tram_vitaz_31267_5,+,31267,5,2023-02-27 09:20:31.713000,55.79323166666666,37.79900166666666,tv
tv_ngpt_tram_vitaz_31267_6,+,31267,6,2023-02-27 09:19:25.353000,55.79323166666666,37.79900166666666,tv
tv_ngpt_tram_vitaz_31268_1,+,31268,1,2023-02-27 00:13:24.827000,55.79333666666666,37.704025,tv
tv_ngpt_tram_vitaz_31268_2,+,31268,2,2023-02-26 21:41:53.529000,55.77529500000001,37.655501666666666,tv
tv_ngpt_tram_vitaz_31268_3,+,31268,3,2023-02-26 21:34:14.024000,55.78038333333334,37.63448166666667,tv
tv_ngpt_tram_vitaz_31268_4,+,31268,4,2023-02-26 23:26:04.780000,55.79208333333333,37.70350666666666,tv
tv_ngpt_tram_vitaz_31268_5,+,31268,5,2023-02-26 22:25:37.463000,55.791925000000006,37.70342,tv
tv_ngpt_tram_vitaz_31268_6,+,31268,6,2023-02-26 22:27:39.433000,55.792055,37.703520000000005,tv
tv_ngpt_tram_vitaz_31269_1,+,31269,1,2023-02-27 09:25:53.934000,55.731279,37.663467,tv
tv_ngpt_tram_vitaz_31269_2,+,31269,2,2023-02-27 09:28:03.284000,55.729906,37.661549,tv
tv_ngpt_tram_vitaz_31269_3,+,31269,3,2023-02-27 09:25:58.879000,55.731279,37.663467,tv
tv_ngpt_tram_vitaz_31269_4,+,31269,4,2023-02-27 09:28:15.925000,55.72987199999999,37.66156,tv
tv_ngpt_tram_vitaz_31269_5,+,31269,5,2023-02-27 09:28:07.609000,55.72987199999999,37.66156,tv
tv_ngpt_tram_vitaz_31269_6,+,31269,6,2023-02-27 09:26:15.244000,55.731279,37.663467,tv
tv_ngpt_tram_vitaz_31270_1,+,31270,1,2023-02-27 09:26:27.385000,55.79002333333333,37.60897,tv
tv_ngpt_tram_vitaz_31270_2,+,31270,2,2023-02-27 09:26:27.840000,55.79002333333333,37.60897,tv
tv_ngpt_tram_vitaz_31270_3,+,31270,3,2023-02-27 09:26:57.374000,55.79004333333334,37.609375,tv
tv_ngpt_tram_vitaz_31270_4,+,31270,4,2023-02-27 09:25:19.197000,55.78959166666667,37.603383333333326,tv
tv_ngpt_tram_vitaz_31270_5,+,31270,5,2023-02-27 09:27:55.143000,55.78992,37.60984333333333,tv
tv_ngpt_tram_vitaz_31270_6,+,31270,6,2023-02-27 09:26:29.923000,55.79002333333333,37.60897,tv
tv_ngpt_tram_vitaz_31271_1,+,31271,1,2023-02-27 00:38:41.427000,55.792060000000006,37.70352333333334,tv
tv_ngpt_tram_vitaz_31271_2,+,31271,2,2023-02-26 22:16:17.375000,55.79294333333334,37.78336,tv
tv_ngpt_tram_vitaz_31271_3,+,31271,3,2023-02-26 22:16:18.105000,55.79294333333334,37.78336,tv
tv_ngpt_tram_vitaz_31271_4,+,31271,4,2023-02-26 23:33:21.562000,55.79196833333334,37.70336833333333,tv
tv_ngpt_tram_vitaz_31271_5,+,31271,5,2023-02-27 00:41:52.032000,55.7921,37.70338166666667,tv
tv_ngpt_tram_vitaz_31271_6,+,31271,6,2023-02-26 23:35:05.735000,55.79196833333334,37.70336833333333,tv
tv_ngpt_tram_vitaz_31272_1,+,31272,1,2023-02-27 07:32:27.253000,55.79225833333333,37.70391166666666,tv
tv_ngpt_tram_vitaz_31272_2,+,31272,2,2023-02-27 06:21:41.047000,55.79996500000001,37.712880000000006,tv
tv_ngpt_tram_vitaz_31272_3,+,31272,3,2023-02-27 06:22:55.527000,55.79852666666668,37.714075,tv
tv_ngpt_tram_vitaz_31272_4,+,31272,4,2023-02-27 06:28:34.957000,55.79248666666668,37.71471833333333,tv
tv_ngpt_tram_vitaz_31272_5,+,31272,5,2023-02-27 06:23:23.586000,55.79754666666666,37.71487666666667,tv
tv_ngpt_tram_vitaz_31272_6,+,31272,6,2023-02-27 06:30:20.978000,55.78843833333334,37.716728333333336,tv
tv_ngpt_tram_vitaz_31273_1,+,31273,1,2023-02-27 09:26:42.541000,55.76352,37.78501000000001,tv
tv_ngpt_tram_vitaz_31273_2,+,31273,2,2023-02-27 09:27:13.452000,55.76403666666667,37.784686666666666,tv
tv_ngpt_tram_vitaz_31273_3,+,31273,3,2023-02-27 09:26:44.289000,55.76352,37.78501000000001,tv
tv_ngpt_tram_vitaz_31273_4,+,31273,4,2023-02-27 09:26:47.313000,55.76352,37.78501000000001,tv
tv_ngpt_tram_vitaz_31273_5,+,31273,5,2023-02-27 09:26:39.862000,55.76352,37.78501000000001,tv
tv_ngpt_tram_vitaz_31273_6,+,31273,6,2023-02-27 09:28:51.825000,55.763685,37.77825166666666,tv
tv_ngpt_tram_vitaz_31274_1,+,31274,1,2023-01-04 11:48:50.215000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31274_2,+,31274,2,2023-01-04 11:34:52.944000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31274_3,+,31274,3,2023-01-04 11:20:32.277000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31274_4,+,31274,4,2023-01-04 09:52:25.344000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31274_5,+,31274,5,2023-01-04 09:08:51.159000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31274_6,+,31274,6,2023-01-04 11:07:17.926000,0.0,0.0,tv
tv_ngpt_tram_vitaz_31275_1,+,31275,1,2023-02-26 08:30:29.370000,55.79254,37.70315833333333,tv
tv_ngpt_tram_vitaz_31275_2,+,31275,2,2023-02-24 21:50:09.855000,55.77969499999999,37.64187833333334,tv
tv_ngpt_tram_vitaz_31275_3,+,31275,3,2023-02-24 22:10:34.006000,55.789141666666666,37.68073666666667,tv
tv_ngpt_tram_vitaz_31275_4,+,31275,4,2023-02-24 22:11:06.515000,55.78938333333334,37.68118666666667,tv
tv_ngpt_tram_vitaz_31275_5,+,31275,5,2023-02-24 23:13:02.291000,55.792075,37.703605,tv
tv_ngpt_tram_vitaz_31275_6,+,31275,6,2023-02-24 23:12:42.334000,55.792075,37.703605,tv
tv_ngpt_tram_vitaz_31276_1,+,31276,1,2023-02-27 09:18:51.553000,55.772305,37.67857333333333,tv
tv_ngpt_tram_vitaz_31276_2,+,31276,2,2023-02-27 09:25:17.137000,55.77656666666667,37.67012,tv
tv_ngpt_tram_vitaz_31276_3,+,31276,3,2023-02-27 09:25:01.032000,55.77647666666667,37.670245,tv
tv_ngpt_tram_vitaz_31276_4,+,31276,4,2023-02-27 09:18:40.293000,55.772305,37.67857333333333,tv
tv_ngpt_tram_vitaz_31276_5,+,31276,5,2023-02-27 09:18:41.732000,55.772305,37.67857333333333,tv
tv_ngpt_tram_vitaz_31276_6,+,31276,6,2023-02-27 09:18:44.333000,55.772305,37.67857333333333,tv
tv_ngpt_tram_vitaz_31277_1,+,31277,1,2023-02-27 09:25:35.899000,55.71583,37.69491833333333,tv
tv_ngpt_tram_vitaz_31277_2,+,31277,2,2023-02-27 09:27:06.186000,55.71433,37.69157499999999,tv
tv_ngpt_tram_vitaz_31277_3,+,31277,3,2023-02-27 08:43:17.610000,55.71813166666667,37.67617666666667,tv
tv_ngpt_tram_vitaz_31277_4,+,31277,4,2023-02-27 08:41:32.738000,55.7209,37.67401666666667,tv
tv_ngpt_tram_vitaz_31277_5,+,31277,5,2023-02-27 09:25:28.936000,55.71583,37.69491833333333,tv
tv_ngpt_tram_vitaz_31277_6,+,31277,6,2023-02-27 08:43:18.956000,55.71813166666667,37.67617666666667,tv
tv_ngpt_tram_vitaz_31278_1,+,31278,1,2023-02-27 05:48:25.982000,55.751455,37.716051666666665,tv
tv_ngpt_tram_vitaz_31278_2,+,31278,2,2023-02-27 05:48:38.719000,55.75147833333333,37.71626166666666,tv
tv_ngpt_tram_vitaz_31278_3,+,31278,3,2023-02-27 05:38:33.953000,55.762951666666666,37.680888333333336,tv
tv_ngpt_tram_vitaz_31278_4,+,31278,4,2023-02-27 05:45:30.673000,55.754295,37.70840833333333,tv
tv_ngpt_tram_vitaz_31278_5,+,31278,5,2023-02-25 05:06:17.516000,55.792223333333325,37.70351166666666,tv
tv_ngpt_tram_vitaz_31278_6,+,31278,6,2023-02-27 05:43:42.466000,55.75702166666667,37.70014,tv
tv_ngpt_tram_vitaz_31279_1,+,31279,1,2023-02-27 09:14:08.461000,55.73707,37.684158333333336,tv
tv_ngpt_tram_vitaz_31279_2,+,31279,2,2023-02-27 09:14:05.570000,55.73707,37.684158333333336,tv
tv_ngpt_tram_vitaz_31279_3,+,31279,3,2023-02-27 09:14:05.392000,55.73707,37.684158333333336,tv
tv_ngpt_tram_vitaz_31279_4,+,31279,4,2023-02-27 09:16:29.746000,55.73809833333333,37.675345,tv
tv_ngpt_tram_vitaz_31279_5,+,31279,5,2023-02-27 09:22:07.800000,55.74290666666668,37.67100833333333,tv
tv_ngpt_tram_vitaz_31279_6,+,31279,6,2023-02-27 07:51:58.442000,55.755675,37.65979,tv
tv_ngpt_tram_vitaz_31280_1,+,31280,1,2023-02-27 09:27:42.485000,55.823105000000005,37.75545833333333,tv
tv_ngpt_tram_vitaz_31280_2,+,31280,2,2023-02-27 09:28:55.214000,55.82083666666667,37.751005,tv
tv_ngpt_tram_vitaz_31280_3,+,31280,3,2023-02-27 09:28:52.456000,55.82083666666667,37.751005,tv
tv_ngpt_tram_vitaz_31280_4,+,31280,4,2023-02-27 09:28:54.570000,55.82083666666667,37.751005,tv
tv_ngpt_tram_vitaz_31280_5,+,31280,5,2023-02-27 09:28:55.983000,55.82083666666667,37.751005,tv
tv_ngpt_tram_vitaz_31280_6,+,31280,6,2023-02-27 09:27:36.215000,55.823105000000005,37.75545833333333,tv
tv_ngpt_tram_vitaz_31281_1,+,31281,1,2023-02-27 09:24:34.770000,55.82071333333333,37.75079166666667,tv
tv_ngpt_tram_vitaz_31281_2,+,31281,2,2023-02-27 09:19:23.035000,55.814255,37.734233333333336,tv
tv_ngpt_tram_vitaz_31281_3,+,31281,3,2023-02-27 09:24:26.073000,55.82071333333333,37.75079166666667,tv
tv_ngpt_tram_vitaz_31281_4,+,31281,4,2023-02-27 09:19:23.564000,55.814255,37.734233333333336,tv
tv_ngpt_tram_vitaz_31281_5,+,31281,5,2023-02-27 09:15:22.432000,55.81813166666667,37.72094833333333,tv
tv_ngpt_tram_vitaz_31281_6,+,31281,6,2023-02-27 09:19:45.082000,55.814255,37.734233333333336,tv
tv_ngpt_tram_vitaz_31282_1,+,31282,1,2023-02-27 09:27:56.119000,55.79372166666667,37.70277,tv
tv_ngpt_tram_vitaz_31282_2,+,31282,2,2023-02-27 08:38:47.044000,55.77532166666666,37.677861666666665,tv
tv_ngpt_tram_vitaz_31282_3,+,31282,3,2023-02-27 08:36:08.270000,55.77225333333334,37.678711666666665,tv
tv_ngpt_tram_vitaz_31282_4,+,31282,4,2023-02-27 08:54:46.946000,55.789366666666666,37.681175,tv
tv_ngpt_tram_vitaz_31282_5,+,31282,5,2023-02-27 08:45:59.760000,55.77925333333333,37.66666166666666,tv
tv_ngpt_tram_vitaz_31282_6,+,31282,6,2023-02-27 08:54:45.497000,55.789366666666666,37.681175,tv
tv_ngpt_tram_vitaz_31283_1,+,31283,1,2023-02-27 09:28:15.054000,55.78881,37.60036,tv
tv_ngpt_tram_vitaz_31283_2,+,31283,2,2023-02-27 09:22:38.102000,55.78454166666667,37.60129333333334,tv
tv_ngpt_tram_vitaz_31283_3,+,31283,3,2023-02-27 09:21:47.241000,55.782285,37.60171833333333,tv
tv_ngpt_tram_vitaz_31283_4,+,31283,4,2023-02-27 09:20:47.900000,55.78012,37.60222833333333,tv
tv_ngpt_tram_vitaz_31283_5,+,31283,5,2023-02-27 08:39:38.021000,55.78072,37.63221166666666,tv
tv_ngpt_tram_vitaz_31283_6,+,31283,6,2023-02-27 09:07:48.460000,55.78181166666666,37.601745,tv
tv_ngpt_tram_vitaz_31284_1,+,31284,1,2023-02-27 09:27:35.116000,55.79254833333333,37.71470833333333,tv
tv_ngpt_tram_vitaz_31284_2,+,31284,2,2023-02-27 09:27:36.050000,55.79254833333333,37.71470833333333,tv
tv_ngpt_tram_vitaz_31284_3,+,31284,3,2023-02-27 09:17:52.710000,55.807153333333325,37.70623666666667,tv
tv_ngpt_tram_vitaz_31284_4,+,31284,4,2023-02-27 09:16:38.564000,55.809985000000005,37.703845,tv
tv_ngpt_tram_vitaz_31284_5,+,31284,5,2023-02-27 09:24:03.304000,55.79763833333333,37.714735000000005,tv
tv_ngpt_tram_vitaz_31284_6,+,31284,6,2023-02-27 09:20:27.018000,55.80309999999999,37.70843333333333,tv
tv_ngpt_tram_vitaz_31285_1,+,31285,1,2023-02-27 09:18:10.536000,55.77996499999999,37.71924666666666,tv
tv_ngpt_tram_vitaz_31285_2,+,31285,2,2023-02-27 09:26:57.351000,55.76913833333333,37.70135833333333,tv
tv_ngpt_tram_vitaz_31285_3,+,31285,3,2023-02-27 09:27:43.971000,55.76726166666667,37.698285000000006,tv
tv_ngpt_tram_vitaz_31285_4,+,31285,4,2023-02-27 09:08:38.292000,55.79250666666667,37.71477166666667,tv
tv_ngpt_tram_vitaz_31285_5,+,31285,5,2023-02-27 09:24:12.587000,55.773615,37.71046666666667,tv
tv_ngpt_tram_vitaz_31285_6,+,31285,6,2023-02-27 09:27:37.464000,55.76726166666667,37.698276666666665,tv
tv_ngpt_tram_vitaz_31286_1,+,31286,1,2023-02-27 04:19:10.980000,55.79220999999999,37.70315,tv
tv_ngpt_tram_vitaz_31286_2,+,31286,2,2023-02-27 00:52:03.085000,55.75214166666667,37.792458333333336,tv
tv_ngpt_tram_vitaz_31286_3,+,31286,3,2023-02-27 00:39:02.264000,55.751315000000005,37.81851,tv
tv_ngpt_tram_vitaz_31286_4,+,31286,4,2023-02-27 01:40:48.567000,55.77661499999999,37.65018833333333,tv
tv_ngpt_tram_vitaz_31286_5,+,31286,5,2023-02-27 02:35:24.734000,55.791900000000005,37.70327833333333,tv
tv_ngpt_tram_vitaz_31286_6,+,31286,6,2023-02-27 02:36:51.231000,55.791900000000005,37.70327833333333,tv
tv_ngpt_tram_vitaz_31287_1,+,31287,1,2023-02-27 09:23:32.706000,55.82940833333334,37.766845,tv
tv_ngpt_tram_vitaz_31287_2,+,31287,2,2023-02-27 09:10:38.050000,55.81038333333333,37.730493333333335,tv
tv_ngpt_tram_vitaz_31287_3,+,31287,3,2023-02-27 09:11:58.228000,55.81321333333334,37.73542333333333,tv
tv_ngpt_tram_vitaz_31287_4,+,31287,4,2023-02-27 09:14:21.213000,55.81749833333333,37.742983333333335,tv
tv_ngpt_tram_vitaz_31287_5,+,31287,5,2023-02-27 09:26:46.435000,55.827215,37.76373333333333,tv
tv_ngpt_tram_vitaz_31287_6,+,31287,6,2023-02-27 09:18:36.471000,55.82448166666666,37.75819333333333,tv
tv_ngpt_tram_vitaz_31288_1,+,31288,1,2023-02-27 09:26:45.611000,55.72381,37.6641,tv
tv_ngpt_tram_vitaz_31288_2,+,31288,2,2023-02-27 09:26:42.685000,55.72381,37.6641,tv
tv_ngpt_tram_vitaz_31288_3,+,31288,3,2023-02-27 09:28:05.761000,55.72685,37.66347333333333,tv
tv_ngpt_tram_vitaz_31288_4,+,31288,4,2023-02-27 09:28:07.125000,55.72685,37.663475,tv
tv_ngpt_tram_vitaz_31288_5,+,31288,5,2023-02-27 09:26:43.243000,55.72381,37.6641,tv
tv_ngpt_tram_vitaz_31288_6,+,31288,6,2023-02-27 09:26:45.168000,55.72381,37.6641,tv
tv_ngpt_tram_vitaz_31289_1,+,31289,1,2023-02-27 09:26:21.775000,55.76458,37.78257,tv
tv_ngpt_tram_vitaz_31289_2,+,31289,2,2023-02-27 09:04:09.334000,55.75260166666667,37.72171166666667,tv
tv_ngpt_tram_vitaz_31289_3,+,31289,3,2023-02-27 09:01:31.177000,55.75155,37.716096666666665,tv
tv_ngpt_tram_vitaz_31289_4,+,31289,4,2023-02-27 09:01:28.951000,55.75155,37.716096666666665,tv
tv_ngpt_tram_vitaz_31289_5,+,31289,5,2023-02-27 09:02:19.045000,55.75203,37.71877,tv
tv_ngpt_tram_vitaz_31289_6,+,31289,6,2023-02-27 09:27:05.135000,55.76458,37.78257,tv
tv_ngpt_tram_vitaz_31290_1,+,31290,1,2023-02-25 21:53:15.947000,55.79141,37.701013333333336,tv
tv_ngpt_tram_vitaz_31290_2,+,31290,2,2023-02-25 20:52:12.485000,55.78842333333333,37.67964166666666,tv
tv_ngpt_tram_vitaz_31290_3,+,31290,3,2023-02-25 20:48:13.934000,55.78185833333334,37.67066166666667,tv
tv_ngpt_tram_vitaz_31290_4,+,31290,4,2023-02-26 18:47:28.690000,55.78172666666666,37.67066833333333,tv
tv_ngpt_tram_vitaz_31290_5,+,31290,5,2023-02-26 18:38:06.477000,55.77224666666666,37.67863166666667,tv
tv_ngpt_tram_vitaz_31290_6,+,31290,6,2023-02-26 20:50:47.596000,55.791541666666674,37.702125,tv
tv_ngpt_tram_vitaz_31291_1,+,31291,1,2023-02-27 09:27:06.618000,55.78525333333334,37.602133333333335,tv
tv_ngpt_tram_vitaz_31291_2,+,31291,2,2023-02-27 09:00:11.157000,55.77553666666666,37.65066166666666,tv
tv_ngpt_tram_vitaz_31291_3,+,31291,3,2023-02-26 12:54:27.436000,55.77234166666667,37.67870166666667,tv
tv_ngpt_tram_vitaz_31291_4,+,31291,4,2023-02-27 08:48:13.215000,55.789526666666674,37.68130833333333,tv
tv_ngpt_tram_vitaz_31291_5,+,31291,5,2023-02-26 12:54:34.896000,55.77234166666667,37.67870166666667,tv
tv_ngpt_tram_vitaz_31291_6,+,31291,6,2023-02-27 08:15:21.991000,55.79324,37.704168333333335,tv
tv_ngpt_tram_vitaz_31292_1,+,31292,1,2023-02-27 09:24:01.872000,55.77765166666666,37.7214,tv
tv_ngpt_tram_vitaz_31292_2,+,31292,2,2023-02-27 09:27:35.558000,55.78035333333334,37.71829666666667,tv
tv_ngpt_tram_vitaz_31292_3,+,31292,3,2023-02-27 09:28:45.605000,55.78227833333334,37.719858333333335,tv
tv_ngpt_tram_vitaz_31292_4,+,31292,4,2023-02-27 09:20:45.831000,55.76806833333333,37.730111666666666,tv
tv_ngpt_tram_vitaz_31292_5,+,31292,5,2023-02-27 09:26:59.379000,55.78015166666668,37.718545,tv
tv_ngpt_tram_vitaz_31292_6,+,31292,6,2023-02-27 09:28:38.552000,55.78224333333333,37.719613333333335,tv
tv_ngpt_tram_vitaz_31293_1,+,31293,1,2023-02-27 09:23:40.757000,55.75875333333333,37.78782666666667,tv
tv_ngpt_tram_vitaz_31293_2,+,31293,2,2023-02-27 09:27:44.434000,55.75331333333334,37.79801,tv
tv_ngpt_tram_vitaz_31293_3,+,31293,3,2023-02-27 09:23:37.974000,55.75875333333333,37.78782666666667,tv
tv_ngpt_tram_vitaz_31293_4,+,31293,4,2023-02-27 09:23:38.998000,55.75875333333333,37.78782666666667,tv
tv_ngpt_tram_vitaz_31293_5,+,31293,5,2023-02-27 09:24:47.754000,55.756455,37.78924833333333,tv
tv_ngpt_tram_vitaz_31293_6,+,31293,6,2023-02-27 09:24:44.782000,55.756455,37.78924833333333,tv
tv_ngpt_tram_vitaz_31294_1,+,31294,1,2023-02-27 06:06:18.930000,55.79275666666668,37.704535,tv
tv_ngpt_tram_vitaz_31294_2,+,31294,2,2023-02-26 21:08:20.271000,55.756402,37.683154,tv
tv_ngpt_tram_vitaz_31294_3,+,31294,3,2023-02-26 23:16:36.230000,55.791835000000006,37.702987,tv
tv_ngpt_tram_vitaz_31294_4,+,31294,4,2023-02-26 21:28:15.216000,55.779092000000006,37.666554,tv
tv_ngpt_tram_vitaz_31294_5,+,31294,5,2023-02-26 22:12:58.139000,55.79191600000001,37.703427000000005,tv
tv_ngpt_tram_vitaz_31294_6,+,31294,6,2023-02-27 05:54:05.935000,55.79096666666666,37.70153166666667,tv
tv_ngpt_tram_vitaz_31295_1,+,31295,1,2023-02-27 09:28:36.542000,55.79125166666666,37.701085,tv
tv_ngpt_tram_vitaz_31295_2,+,31295,2,2023-02-26 23:26:08.541000,55.814228333333325,37.73429333333333,tv
tv_ngpt_tram_vitaz_31295_3,+,31295,3,2023-02-27 02:51:46.475000,55.791825,37.70314166666667,tv
tv_ngpt_tram_vitaz_31295_4,+,31295,4,2023-01-04 12:54:29.331000,55.7586,37.75192666666667,tv
tv_ngpt_tram_vitaz_31295_5,+,31295,5,2023-01-04 14:23:55.663000,55.759501666666665,37.68624833333333,tv
tv_ngpt_tram_vitaz_31295_6,+,31295,6,2023-01-04 16:48:50.344000,55.79091,37.699846666666666,tv
tv_ngpt_tram_vitaz_31296_1,+,31296,1,2023-02-24 17:50:06.282000,55.79151166666667,37.67956333333333,tv
tv_ngpt_tram_vitaz_31296_2,+,31296,2,2023-02-24 14:18:10.267000,55.715217,37.678445,tv
tv_ngpt_tram_vitaz_31296_3,+,31296,3,2023-02-24 13:59:37.889000,55.715217,37.678445,tv
tv_ngpt_tram_vitaz_31296_4,+,31296,4,2023-02-24 17:20:00.068000,55.791430000000005,37.701395000000005,tv
tv_ngpt_tram_vitaz_31296_5,+,31296,5,2023-02-24 13:59:42.635000,55.715217,37.678445,tv
tv_ngpt_tram_vitaz_31296_6,+,31296,6,2023-02-24 17:57:34.509000,55.79196166666667,37.67931,tv
tv_ngpt_tram_vitaz_31297_1,+,31297,1,2023-02-27 09:28:52.864000,55.76272166666666,37.68396666666667,tv
tv_ngpt_tram_vitaz_31297_2,+,31297,2,2023-02-27 09:19:45.416000,55.752205,37.67814666666666,tv
tv_ngpt_tram_vitaz_31297_3,+,31297,3,2023-02-25 09:53:44.440000,55.75690166666666,37.70058,tv
tv_ngpt_tram_vitaz_31297_4,+,31297,4,2023-02-27 09:10:57.628000,55.74516333333333,37.670458333333336,tv
tv_ngpt_tram_vitaz_31297_5,+,31297,5,2023-02-27 09:22:47.910000,55.75647166666666,37.68322833333333,tv
tv_ngpt_tram_vitaz_31297_6,+,31297,6,2023-02-27 09:21:44.494000,55.755026666666666,37.681255,tv
tv_ngpt_tram_vitaz_31298_1,+,31298,1,2023-02-27 09:25:27.447000,55.75651666666666,37.74125833333333,tv
tv_ngpt_tram_vitaz_31298_2,+,31298,2,2023-02-27 09:28:31.036000,55.75908666666666,37.73818833333333,tv
tv_ngpt_tram_vitaz_31298_3,+,31298,3,2023-02-27 09:19:42.814000,55.758565,37.751936666666666,tv
tv_ngpt_tram_vitaz_31298_4,+,31298,4,2023-02-27 09:27:52.548000,55.757315,37.739905,tv
tv_ngpt_tram_vitaz_31298_5,+,31298,5,2023-02-27 09:21:07.570000,55.75909,37.7484,tv
tv_ngpt_tram_vitaz_31298_6,+,31298,6,2023-02-27 09:23:37.693000,55.756980000000006,37.743611666666666,tv
tv_ngpt_tram_vitaz_31299_1,+,31299,1,2023-01-06 20:31:02.135000,55.792965,37.70438833333333,tv
tv_ngpt_tram_vitaz_31299_2,+,31299,2,2023-01-04 22:06:55.205000,55.79192166666667,37.70344166666666,tv
tv_ngpt_tram_vitaz_31299_3,+,31299,3,2023-01-06 19:43:06.076000,55.79186666666666,37.70323666666666,tv
tv_ngpt_tram_vitaz_31299_4,+,31299,4,2023-01-12 01:01:25.790000,55.812938,37.734973,tv
tv_ngpt_tram_vitaz_31299_5,+,31299,5,2023-01-11 23:27:04.778000,55.763363,37.785043,tv
tv_ngpt_tram_vitaz_31299_6,+,31299,6,2023-01-12 00:56:33.689000,55.820682000000005,37.750928,tv
tv_ngpt_tram_vitaz_31300_1,+,31300,1,2023-02-27 09:11:41.230000,55.75112000000001,37.713861666666666,tv
